Dark spectrum
Integration time [ms]:  25,000
Averaging Nr. [scans]: 15
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 1804344U2
Wave   ;Sample   ;Dark     ;Reference;Scope
[nm]   ;[counts] ;[counts] ;[counts] 
738,523;    9,600;    9,600;    0,000
738,670;   -1,533;   -1,533;    0,000
738,818;  -24,867;  -24,867;    0,000
738,965;   -6,067;   -6,067;    0,000
739,112;   -4,200;   -4,200;    0,000
739,260;  -10,933;  -10,933;    0,000
739,407;   -5,267;   -5,267;    0,000
739,554;   -1,133;   -1,133;    0,000
739,702;  -12,867;  -12,867;    0,000
739,849;   -3,200;   -3,200;    0,000
739,996;    9,333;    9,333;    0,000
740,144;   -5,467;   -5,467;    0,000
740,291;   24,933;   24,933;    0,000
740,438;   -2,867;   -2,867;    0,000
740,585;   22,867;   22,867;    0,000
740,733;    3,000;    3,000;    0,000
740,880;   -1,400;   -1,400;    0,000
741,027;   -8,867;   -8,867;    0,000
741,174;   12,067;   12,067;    0,000
741,321;   -6,267;   -6,267;    0,000
741,469;  -17,267;  -17,267;    0,000
741,616;    1,133;    1,133;    0,000
741,763;    1,733;    1,733;    0,000
741,910;   -8,733;   -8,733;    0,000
742,057;    2,667;    2,667;    0,000
742,204;    3,200;    3,200;    0,000
742,352;   -2,867;   -2,867;    0,000
742,499;   -2,000;   -2,000;    0,000
742,646;    7,000;    7,000;    0,000
742,793;   17,800;   17,800;    0,000
742,940;   17,333;   17,333;    0,000
743,087;   -3,333;   -3,333;    0,000
743,234;   -9,467;   -9,467;    0,000
743,381;   -5,733;   -5,733;    0,000
743,528;   -3,800;   -3,800;    0,000
743,675;    8,400;    8,400;    0,000
743,822;   -0,533;   -0,533;    0,000
743,969;  -16,667;  -16,667;    0,000
744,116;   12,333;   12,333;    0,000
744,263;    8,867;    8,867;    0,000
744,410;    0,467;    0,467;    0,000
744,557;   -5,600;   -5,600;    0,000
744,704;    4,200;    4,200;    0,000
744,851;   -0,600;   -0,600;    0,000
744,998;   -9,933;   -9,933;    0,000
745,145;   -2,867;   -2,867;    0,000
745,292;   -8,667;   -8,667;    0,000
745,439;    7,000;    7,000;    0,000
745,586;   -3,000;   -3,000;    0,000
745,733;  -12,067;  -12,067;    0,000
745,880;    8,800;    8,800;    0,000
746,027;  -12,733;  -12,733;    0,000
746,174;    5,400;    5,400;    0,000
746,320;   -8,667;   -8,667;    0,000
746,467;   11,067;   11,067;    0,000
746,614;    8,467;    8,467;    0,000
746,761;  -17,333;  -17,333;    0,000
746,908;   -5,267;   -5,267;    0,000
747,055;    9,933;    9,933;    0,000
747,201;   -4,133;   -4,133;    0,000
747,348;   15,200;   15,200;    0,000
747,495;   -3,200;   -3,200;    0,000
747,642;   -7,467;   -7,467;    0,000
747,789;  -14,133;  -14,133;    0,000
747,935;   12,333;   12,333;    0,000
748,082;    3,133;    3,133;    0,000
748,229;   12,400;   12,400;    0,000
748,376;   15,400;   15,400;    0,000
748,522;   13,067;   13,067;    0,000
748,669;  -11,667;  -11,667;    0,000
748,816;    7,667;    7,667;    0,000
748,962;   -5,467;   -5,467;    0,000
749,109;  -17,867;  -17,867;    0,000
749,256;   12,067;   12,067;    0,000
749,402;   19,133;   19,133;    0,000
749,549;   -6,333;   -6,333;    0,000
749,696;    4,533;    4,533;    0,000
749,842;    4,733;    4,733;    0,000
749,989;    5,533;    5,533;    0,000
750,136;  -23,600;  -23,600;    0,000
750,282;   11,000;   11,000;    0,000
750,429;  -21,400;  -21,400;    0,000
750,575;  -16,400;  -16,400;    0,000
750,722;   29,067;   29,067;    0,000
750,869;  -19,267;  -19,267;    0,000
751,015;  -14,333;  -14,333;    0,000
751,162;    4,400;    4,400;    0,000
751,308;    3,467;    3,467;    0,000
751,455;    1,533;    1,533;    0,000
751,601;    6,200;    6,200;    0,000
751,748;   19,733;   19,733;    0,000
751,894;    9,867;    9,867;    0,000
752,041;  -14,600;  -14,600;    0,000
752,187;   12,467;   12,467;    0,000
752,334;    0,533;    0,533;    0,000
752,480;   19,933;   19,933;    0,000
752,627;   19,733;   19,733;    0,000
752,773;   -9,067;   -9,067;    0,000
752,920;   26,533;   26,533;    0,000
753,066;    9,000;    9,000;    0,000
753,212;    3,800;    3,800;    0,000
753,359;   11,933;   11,933;    0,000
753,505;   23,533;   23,533;    0,000
753,652;   -9,800;   -9,800;    0,000
753,798;  -12,867;  -12,867;    0,000
753,944;    5,333;    5,333;    0,000
754,091;  -11,667;  -11,667;    0,000
754,237;   33,333;   33,333;    0,000
754,383;   -5,800;   -5,800;    0,000
754,530;  -12,267;  -12,267;    0,000
754,676;    0,733;    0,733;    0,000
754,822;  -14,000;  -14,000;    0,000
754,969;   -2,333;   -2,333;    0,000
755,115;   88,533;   88,533;    0,000
755,261;    2,333;    2,333;    0,000
755,407;   12,533;   12,533;    0,000
755,554;   -4,067;   -4,067;    0,000
755,700;    5,933;    5,933;    0,000
755,846;   -3,200;   -3,200;    0,000
755,992;  -16,200;  -16,200;    0,000
756,139;   -4,933;   -4,933;    0,000
756,285;   -0,267;   -0,267;    0,000
756,431;    0,933;    0,933;    0,000
756,577;   -3,600;   -3,600;    0,000
756,723;  -15,533;  -15,533;    0,000
756,870;   15,133;   15,133;    0,000
757,016;  -19,267;  -19,267;    0,000
757,162;    0,133;    0,133;    0,000
757,308;   -3,400;   -3,400;    0,000
757,454;   -2,800;   -2,800;    0,000
757,600;    0,933;    0,933;    0,000
757,746;   11,200;   11,200;    0,000
757,893;   -2,133;   -2,133;    0,000
758,039;  -22,400;  -22,400;    0,000
758,185;   15,333;   15,333;    0,000
758,331;   11,333;   11,333;    0,000
758,477;    8,000;    8,000;    0,000
758,623;  -14,133;  -14,133;    0,000
758,769;  -14,800;  -14,800;    0,000
758,915;   -2,067;   -2,067;    0,000
759,061;   23,933;   23,933;    0,000
759,207;   17,400;   17,400;    0,000
759,353;   -2,400;   -2,400;    0,000
759,499;    7,933;    7,933;    0,000
759,645;   19,467;   19,467;    0,000
759,791;   -4,600;   -4,600;    0,000
759,937;  -26,933;  -26,933;    0,000
760,083;    0,400;    0,400;    0,000
760,229;   -6,533;   -6,533;    0,000
760,375;   -2,133;   -2,133;    0,000
760,521;   18,067;   18,067;    0,000
760,667;   -4,133;   -4,133;    0,000
760,813;   21,667;   21,667;    0,000
760,958;  -13,867;  -13,867;    0,000
761,104;  -16,200;  -16,200;    0,000
761,250;    4,067;    4,067;    0,000
761,396;    2,333;    2,333;    0,000
761,542;   -8,600;   -8,600;    0,000
761,688;    5,533;    5,533;    0,000
761,834;   -7,000;   -7,000;    0,000
761,980;   17,133;   17,133;    0,000
762,125;   10,800;   10,800;    0,000
762,271;    7,867;    7,867;    0,000
762,417;    4,933;    4,933;    0,000
762,563;   -6,133;   -6,133;    0,000
762,709;  -13,800;  -13,800;    0,000
762,854;   -3,200;   -3,200;    0,000
763,000;  -15,733;  -15,733;    0,000
763,146;  -12,267;  -12,267;    0,000
763,292;   -0,867;   -0,867;    0,000
763,437;   42,000;   42,000;    0,000
763,583;  -13,933;  -13,933;    0,000
763,729;    7,067;    7,067;    0,000
763,874;    1,400;    1,400;    0,000
764,020;    7,867;    7,867;    0,000
764,166;   -9,333;   -9,333;    0,000
764,312;    2,933;    2,933;    0,000
764,457;    8,200;    8,200;    0,000
764,603;   13,200;   13,200;    0,000
764,748;   -1,000;   -1,000;    0,000
764,894;    5,133;    5,133;    0,000
765,040;   14,867;   14,867;    0,000
765,185;    2,467;    2,467;    0,000
765,331;   25,867;   25,867;    0,000
765,477;    1,867;    1,867;    0,000
765,622;  -14,267;  -14,267;    0,000
765,768;   -5,400;   -5,400;    0,000
765,913;    7,200;    7,200;    0,000
766,059;   -1,400;   -1,400;    0,000
766,204;   -8,200;   -8,200;    0,000
766,350;  -18,000;  -18,000;    0,000
766,495;    8,667;    8,667;    0,000
766,641;   11,400;   11,400;    0,000
766,786;  -12,267;  -12,267;    0,000
766,932;   -1,067;   -1,067;    0,000
767,077;  -24,667;  -24,667;    0,000
767,223;  -27,200;  -27,200;    0,000
767,368;   14,333;   14,333;    0,000
767,514;    9,733;    9,733;    0,000
767,659;   31,867;   31,867;    0,000
767,805;    5,533;    5,533;    0,000
767,950;   -2,400;   -2,400;    0,000
768,096;    3,400;    3,400;    0,000
768,241;   -9,067;   -9,067;    0,000
768,386;  -10,600;  -10,600;    0,000
768,532;  -17,733;  -17,733;    0,000
768,677;  -11,867;  -11,867;    0,000
768,823;   12,133;   12,133;    0,000
768,968;   -1,467;   -1,467;    0,000
769,113;   11,800;   11,800;    0,000
769,259;    8,533;    8,533;    0,000
769,404;    8,200;    8,200;    0,000
769,549;   -0,200;   -0,200;    0,000
769,695;   10,667;   10,667;    0,000
769,840;    3,533;    3,533;    0,000
769,985;   -7,800;   -7,800;    0,000
770,130;   25,400;   25,400;    0,000
770,276;   19,467;   19,467;    0,000
770,421;    1,667;    1,667;    0,000
770,566;  -13,067;  -13,067;    0,000
770,711;    2,067;    2,067;    0,000
770,857;  -15,000;  -15,000;    0,000
771,002;    9,933;    9,933;    0,000
771,147;    1,667;    1,667;    0,000
771,292;   15,867;   15,867;    0,000
771,438;    0,267;    0,267;    0,000
771,583;   33,333;   33,333;    0,000
771,728;   -3,867;   -3,867;    0,000
771,873;   -9,400;   -9,400;    0,000
772,018;   21,333;   21,333;    0,000
772,163;   18,733;   18,733;    0,000
772,308;    7,333;    7,333;    0,000
772,454;    8,467;    8,467;    0,000
772,599;   -6,400;   -6,400;    0,000
772,744;   13,933;   13,933;    0,000
772,889;   -5,800;   -5,800;    0,000
773,034;   -7,933;   -7,933;    0,000
773,179;    4,733;    4,733;    0,000
773,324;  -14,000;  -14,000;    0,000
773,469;   -6,133;   -6,133;    0,000
773,614;    6,867;    6,867;    0,000
773,759;   -1,467;   -1,467;    0,000
773,904;    2,267;    2,267;    0,000
774,049;   19,533;   19,533;    0,000
774,194;  -10,000;  -10,000;    0,000
774,339;  -17,533;  -17,533;    0,000
774,484;   -6,667;   -6,667;    0,000
774,629;    7,467;    7,467;    0,000
774,774;   -1,867;   -1,867;    0,000
774,919;  -23,267;  -23,267;    0,000
775,064;    8,133;    8,133;    0,000
775,209;   -6,467;   -6,467;    0,000
775,354;   -2,533;   -2,533;    0,000
775,499;   10,800;   10,800;    0,000
775,644;   13,200;   13,200;    0,000
775,789;   -6,667;   -6,667;    0,000
775,934;    0,267;    0,267;    0,000
776,078;    2,467;    2,467;    0,000
776,223;   -2,800;   -2,800;    0,000
776,368;    0,200;    0,200;    0,000
776,513;   -4,400;   -4,400;    0,000
776,658;   -5,733;   -5,733;    0,000
776,803;    5,933;    5,933;    0,000
776,947;   -2,467;   -2,467;    0,000
777,092;   -2,333;   -2,333;    0,000
777,237;  -18,333;  -18,333;    0,000
777,382;   31,133;   31,133;    0,000
777,527;  -18,800;  -18,800;    0,000
777,671;   -2,267;   -2,267;    0,000
777,816;   -4,067;   -4,067;    0,000
777,961;   -1,067;   -1,067;    0,000
778,106;   -5,467;   -5,467;    0,000
778,250;  -23,533;  -23,533;    0,000
778,395;   17,067;   17,067;    0,000
778,540;   12,133;   12,133;    0,000
778,684;   -0,067;   -0,067;    0,000
778,829;  -10,667;  -10,667;    0,000
778,974;   20,067;   20,067;    0,000
779,118;   -1,267;   -1,267;    0,000
779,263;  -15,067;  -15,067;    0,000
779,408;  -12,867;  -12,867;    0,000
779,552;  -20,267;  -20,267;    0,000
779,697;  -11,867;  -11,867;    0,000
779,842;    6,333;    6,333;    0,000
779,986;   -9,800;   -9,800;    0,000
780,131;   13,467;   13,467;    0,000
780,275;    6,667;    6,667;    0,000
780,420;    8,333;    8,333;    0,000
780,565;    5,400;    5,400;    0,000
780,709;    9,200;    9,200;    0,000
780,854;    2,267;    2,267;    0,000
780,998;    3,000;    3,000;    0,000
781,143;   -8,333;   -8,333;    0,000
781,287;    0,333;    0,333;    0,000
781,432;    1,533;    1,533;    0,000
781,576;   -9,933;   -9,933;    0,000
781,721;  -11,800;  -11,800;    0,000
781,865;   -7,533;   -7,533;    0,000
782,010;    0,200;    0,200;    0,000
782,154;  -13,067;  -13,067;    0,000
782,299;    2,200;    2,200;    0,000
782,443;    7,667;    7,667;    0,000
782,587;   -9,800;   -9,800;    0,000
782,732;   -9,067;   -9,067;    0,000
782,876;    8,733;    8,733;    0,000
783,021;    4,867;    4,867;    0,000
783,165;    8,933;    8,933;    0,000
783,309;  -18,200;  -18,200;    0,000
783,454;    6,800;    6,800;    0,000
783,598;    2,333;    2,333;    0,000
783,742;    2,667;    2,667;    0,000
783,887;  -35,133;  -35,133;    0,000
784,031;   -8,933;   -8,933;    0,000
784,175;   43,800;   43,800;    0,000
784,320;   -9,067;   -9,067;    0,000
784,464;   15,600;   15,600;    0,000
784,608;   19,667;   19,667;    0,000
784,753;   -2,467;   -2,467;    0,000
784,897;  -15,133;  -15,133;    0,000
785,041;   13,533;   13,533;    0,000
785,185;    4,600;    4,600;    0,000
785,330;  -14,533;  -14,533;    0,000
785,474;    2,867;    2,867;    0,000
785,618;  -11,933;  -11,933;    0,000
785,762;   16,533;   16,533;    0,000
785,906;  -12,800;  -12,800;    0,000
786,051;   16,733;   16,733;    0,000
786,195;  -10,867;  -10,867;    0,000
786,339;   -4,467;   -4,467;    0,000
786,483;   14,200;   14,200;    0,000
786,627;   -5,733;   -5,733;    0,000
786,771;   28,267;   28,267;    0,000
786,916;    3,333;    3,333;    0,000
787,060;   -2,400;   -2,400;    0,000
787,204;   19,067;   19,067;    0,000
787,348;    0,133;    0,133;    0,000
787,492;    2,800;    2,800;    0,000
787,636;    4,467;    4,467;    0,000
787,780;   19,933;   19,933;    0,000
787,924;    7,333;    7,333;    0,000
788,068;    8,667;    8,667;    0,000
788,212;    5,000;    5,000;    0,000
788,356;    4,467;    4,467;    0,000
788,500;   -2,400;   -2,400;    0,000
788,644;    1,133;    1,133;    0,000
788,788;    7,133;    7,133;    0,000
788,932;  -12,600;  -12,600;    0,000
789,076;   37,600;   37,600;    0,000
789,220;   37,133;   37,133;    0,000
789,364;    4,533;    4,533;    0,000
789,508;   -7,333;   -7,333;    0,000
789,652;   -8,200;   -8,200;    0,000
789,796;    7,867;    7,867;    0,000
789,940;   -1,333;   -1,333;    0,000
790,084;   26,933;   26,933;    0,000
790,228;   -5,133;   -5,133;    0,000
790,371;  -11,667;  -11,667;    0,000
790,515;    5,533;    5,533;    0,000
790,659;  -17,000;  -17,000;    0,000
790,803;    0,533;    0,533;    0,000
790,947;   -3,600;   -3,600;    0,000
791,091;   -9,133;   -9,133;    0,000
791,235;    7,867;    7,867;    0,000
791,378;   17,267;   17,267;    0,000
791,522;    7,333;    7,333;    0,000
791,666;   -9,400;   -9,400;    0,000
791,810;   -6,733;   -6,733;    0,000
791,953;   26,867;   26,867;    0,000
792,097;  -16,800;  -16,800;    0,000
792,241;   -2,800;   -2,800;    0,000
792,385;   11,533;   11,533;    0,000
792,529;   -8,000;   -8,000;    0,000
792,672;  -11,267;  -11,267;    0,000
792,816;    5,933;    5,933;    0,000
792,960;   -1,133;   -1,133;    0,000
793,103;    7,667;    7,667;    0,000
793,247;    0,400;    0,400;    0,000
793,391;    4,000;    4,000;    0,000
793,534;  -10,133;  -10,133;    0,000
793,678;   -9,067;   -9,067;    0,000
793,822;    0,200;    0,200;    0,000
793,965;    1,467;    1,467;    0,000
794,109;   -2,133;   -2,133;    0,000
794,252;   -0,867;   -0,867;    0,000
794,396;    5,667;    5,667;    0,000
794,540;   -7,733;   -7,733;    0,000
794,683;   22,800;   22,800;    0,000
794,827;  -13,200;  -13,200;    0,000
794,970;    6,467;    6,467;    0,000
795,114;   16,133;   16,133;    0,000
795,257;   31,067;   31,067;    0,000
795,401;   -5,067;   -5,067;    0,000
795,544;   -6,200;   -6,200;    0,000
795,688;   -7,667;   -7,667;    0,000
795,831;   -3,067;   -3,067;    0,000
795,975;  -11,000;  -11,000;    0,000
796,118;  -20,400;  -20,400;    0,000
796,262;    1,800;    1,800;    0,000
796,405;    0,533;    0,533;    0,000
796,549;   -6,667;   -6,667;    0,000
796,692;  -15,067;  -15,067;    0,000
796,836;  -16,467;  -16,467;    0,000
796,979;    2,933;    2,933;    0,000
797,122;  -13,133;  -13,133;    0,000
797,266;   21,933;   21,933;    0,000
797,409;   -5,133;   -5,133;    0,000
797,553;    0,133;    0,133;    0,000
797,696;   -9,000;   -9,000;    0,000
797,839;    2,000;    2,000;    0,000
797,983;    9,733;    9,733;    0,000
798,126;    9,867;    9,867;    0,000
798,269;   -6,067;   -6,067;    0,000
798,413;    2,867;    2,867;    0,000
798,556;    6,533;    6,533;    0,000
798,699;   14,933;   14,933;    0,000
798,843;   21,733;   21,733;    0,000
798,986;    1,533;    1,533;    0,000
799,129;   -1,667;   -1,667;    0,000
799,272;   -2,667;   -2,667;    0,000
799,416;    3,600;    3,600;    0,000
799,559;    0,133;    0,133;    0,000
799,702;   23,400;   23,400;    0,000
799,845;    0,267;    0,267;    0,000
799,988;   -5,733;   -5,733;    0,000
800,132;  -26,600;  -26,600;    0,000
800,275;    4,133;    4,133;    0,000
800,418;    4,067;    4,067;    0,000
800,561;    1,333;    1,333;    0,000
800,704;   14,933;   14,933;    0,000
800,847;  -14,733;  -14,733;    0,000
800,990;  -11,867;  -11,867;    0,000
801,134;    1,400;    1,400;    0,000
801,277;   14,667;   14,667;    0,000
801,420;   -7,067;   -7,067;    0,000
801,563;    8,667;    8,667;    0,000
801,706;   -7,933;   -7,933;    0,000
801,849;   14,933;   14,933;    0,000
801,992;    5,867;    5,867;    0,000
802,135;   14,533;   14,533;    0,000
802,278;  -10,800;  -10,800;    0,000
802,421;    4,467;    4,467;    0,000
802,564;  -10,933;  -10,933;    0,000
802,707;   10,133;   10,133;    0,000
802,850;   -2,667;   -2,667;    0,000
802,993;    1,000;    1,000;    0,000
803,136;   11,000;   11,000;    0,000
803,279;    1,267;    1,267;    0,000
803,422;   -5,400;   -5,400;    0,000
803,565;  -13,733;  -13,733;    0,000
803,708;    1,333;    1,333;    0,000
803,851;    1,933;    1,933;    0,000
803,994;   -3,667;   -3,667;    0,000
804,137;   -3,933;   -3,933;    0,000
804,280;  -20,400;  -20,400;    0,000
804,422;   -0,400;   -0,400;    0,000
804,565;    0,733;    0,733;    0,000
804,708;   14,933;   14,933;    0,000
804,851;   -3,467;   -3,467;    0,000
804,994;   -4,067;   -4,067;    0,000
805,137;  -11,800;  -11,800;    0,000
805,280;    0,267;    0,267;    0,000
805,422;  -17,667;  -17,667;    0,000
805,565;    6,000;    6,000;    0,000
805,708;  -23,133;  -23,133;    0,000
805,851;   -9,267;   -9,267;    0,000
805,994;  -13,733;  -13,733;    0,000
806,136;   13,467;   13,467;    0,000
806,279;  -14,667;  -14,667;    0,000
806,422;   -7,200;   -7,200;    0,000
806,565;  -11,667;  -11,667;    0,000
806,707;    8,400;    8,400;    0,000
806,850;    2,667;    2,667;    0,000
806,993;    4,333;    4,333;    0,000
807,135;    4,267;    4,267;    0,000
807,278;    0,000;    0,000;    0,000
807,421;   -0,800;   -0,800;    0,000
807,563;    6,667;    6,667;    0,000
807,706;   -8,333;   -8,333;    0,000
807,849;    2,200;    2,200;    0,000
807,991;   -8,200;   -8,200;    0,000
808,134;   -1,400;   -1,400;    0,000
808,276;   -4,533;   -4,533;    0,000
808,419;    9,000;    9,000;    0,000
808,562;   23,000;   23,000;    0,000
808,704;    9,067;    9,067;    0,000
808,847;   20,000;   20,000;    0,000
808,989;   -7,667;   -7,667;    0,000
809,132;    0,867;    0,867;    0,000
809,274;   30,267;   30,267;    0,000
809,417;   -4,000;   -4,000;    0,000
809,559;    8,200;    8,200;    0,000
809,702;    6,400;    6,400;    0,000
809,844;   14,600;   14,600;    0,000
809,987;    8,067;    8,067;    0,000
810,129;   12,200;   12,200;    0,000
810,272;  -13,933;  -13,933;    0,000
810,414;   11,933;   11,933;    0,000
810,557;   26,800;   26,800;    0,000
810,699;   -8,333;   -8,333;    0,000
810,841;  -11,200;  -11,200;    0,000
810,984;   -8,400;   -8,400;    0,000
811,126;    3,467;    3,467;    0,000
811,269;   -2,733;   -2,733;    0,000
811,411;   -1,867;   -1,867;    0,000
811,553;    8,067;    8,067;    0,000
811,696;  -17,533;  -17,533;    0,000
811,838;    9,933;    9,933;    0,000
811,980;    7,200;    7,200;    0,000
812,123;   -9,800;   -9,800;    0,000
812,265;  -17,867;  -17,867;    0,000
812,407;   -1,000;   -1,000;    0,000
812,550;   -4,400;   -4,400;    0,000
812,692;  -11,800;  -11,800;    0,000
812,834;  -19,267;  -19,267;    0,000
812,977;   23,333;   23,333;    0,000
813,119;   33,933;   33,933;    0,000
813,261;  -12,533;  -12,533;    0,000
813,403;   -2,467;   -2,467;    0,000
813,545;   16,333;   16,333;    0,000
813,688;   -2,400;   -2,400;    0,000
813,830;   -3,800;   -3,800;    0,000
813,972;    5,067;    5,067;    0,000
814,114;   -2,600;   -2,600;    0,000
814,256;   14,400;   14,400;    0,000
814,399;   -0,267;   -0,267;    0,000
814,541;   10,067;   10,067;    0,000
814,683;   -3,600;   -3,600;    0,000
814,825;    6,333;    6,333;    0,000
814,967;  -12,533;  -12,533;    0,000
815,109;   -6,667;   -6,667;    0,000
815,251;   -0,867;   -0,867;    0,000
815,393;   17,600;   17,600;    0,000
815,535;   22,133;   22,133;    0,000
815,677;   -0,133;   -0,133;    0,000
815,820;   -3,733;   -3,733;    0,000
815,962;   -7,800;   -7,800;    0,000
816,104;   18,733;   18,733;    0,000
816,246;   -8,733;   -8,733;    0,000
816,388;    0,133;    0,133;    0,000
816,530;   -0,800;   -0,800;    0,000
816,672;    9,800;    9,800;    0,000
816,814;    9,533;    9,533;    0,000
816,956;  -17,133;  -17,133;    0,000
817,098;    0,000;    0,000;    0,000
817,240;    6,667;    6,667;    0,000
817,381;   10,800;   10,800;    0,000
817,523;   12,333;   12,333;    0,000
817,665;  -11,533;  -11,533;    0,000
817,807;    8,333;    8,333;    0,000
817,949;    8,667;    8,667;    0,000
818,091;   10,533;   10,533;    0,000
818,233;   13,800;   13,800;    0,000
818,375;   12,867;   12,867;    0,000
818,517;    3,400;    3,400;    0,000
818,658;   -2,067;   -2,067;    0,000
818,800;   -2,400;   -2,400;    0,000
818,942;    7,400;    7,400;    0,000
819,084;    7,200;    7,200;    0,000
819,226;   14,267;   14,267;    0,000
819,367;   12,533;   12,533;    0,000
819,509;   -3,467;   -3,467;    0,000
819,651;   -2,800;   -2,800;    0,000
819,793;    7,933;    7,933;    0,000
819,935;   -6,800;   -6,800;    0,000
820,076;    6,667;    6,667;    0,000
820,218;    7,333;    7,333;    0,000
820,360;   -8,667;   -8,667;    0,000
820,501;   16,000;   16,000;    0,000
820,643;    4,267;    4,267;    0,000
820,785;  -14,133;  -14,133;    0,000
820,927;    3,467;    3,467;    0,000
821,068;  -14,800;  -14,800;    0,000
821,210;  -14,800;  -14,800;    0,000
821,352;    1,933;    1,933;    0,000
821,493;    3,867;    3,867;    0,000
821,635;   -0,933;   -0,933;    0,000
821,776;   -6,200;   -6,200;    0,000
821,918;   -0,800;   -0,800;    0,000
822,060;    6,733;    6,733;    0,000
822,201;   13,333;   13,333;    0,000
822,343;   -4,600;   -4,600;    0,000
822,484;    0,133;    0,133;    0,000
822,626;   -9,400;   -9,400;    0,000
822,767;  -27,533;  -27,533;    0,000
822,909;   11,200;   11,200;    0,000
823,050;   -6,333;   -6,333;    0,000
823,192;  -11,400;  -11,400;    0,000
823,333;   14,667;   14,667;    0,000
823,475;  -13,667;  -13,667;    0,000
823,616;   -3,267;   -3,267;    0,000
823,758;   32,600;   32,600;    0,000
823,899;   -1,400;   -1,400;    0,000
824,041;   -1,933;   -1,933;    0,000
824,182;  -13,800;  -13,800;    0,000
824,324;   -0,067;   -0,067;    0,000
824,465;    9,867;    9,867;    0,000
824,606;   16,867;   16,867;    0,000
824,748;   -9,533;   -9,533;    0,000
824,889;    0,867;    0,867;    0,000
825,031;   -7,800;   -7,800;    0,000
825,172;   -6,400;   -6,400;    0,000
825,313;  -23,867;  -23,867;    0,000
825,455;    9,067;    9,067;    0,000
825,596;   14,800;   14,800;    0,000
825,737;  -27,333;  -27,333;    0,000
825,879;    7,400;    7,400;    0,000
826,020;   -7,800;   -7,800;    0,000
826,161;  -14,067;  -14,067;    0,000
826,302;   19,800;   19,800;    0,000
826,444;   11,267;   11,267;    0,000
826,585;   -4,333;   -4,333;    0,000
826,726;    3,667;    3,667;    0,000
826,867;   20,133;   20,133;    0,000
827,009;   11,133;   11,133;    0,000
827,150;   -0,333;   -0,333;    0,000
827,291;   -8,333;   -8,333;    0,000
827,432;   -4,333;   -4,333;    0,000
827,573;    2,400;    2,400;    0,000
827,715;   11,000;   11,000;    0,000
827,856;  -21,000;  -21,000;    0,000
827,997;  -12,800;  -12,800;    0,000
828,138;   -3,000;   -3,000;    0,000
828,279;  -15,333;  -15,333;    0,000
828,420;    1,200;    1,200;    0,000
828,561;   23,600;   23,600;    0,000
828,703;   -2,467;   -2,467;    0,000
828,844;   20,067;   20,067;    0,000
828,985;  -18,667;  -18,667;    0,000
829,126;   19,467;   19,467;    0,000
829,267;    0,933;    0,933;    0,000
829,408;   -6,067;   -6,067;    0,000
829,549;    2,733;    2,733;    0,000
829,690;    9,533;    9,533;    0,000
829,831;    8,467;    8,467;    0,000
829,972;    4,133;    4,133;    0,000
830,113;   -8,867;   -8,867;    0,000
830,254;   -7,933;   -7,933;    0,000
830,395;    1,467;    1,467;    0,000
830,536;   -5,933;   -5,933;    0,000
830,677;   -9,200;   -9,200;    0,000
830,818;  -25,800;  -25,800;    0,000
830,959;   -3,933;   -3,933;    0,000
831,100;   -0,333;   -0,333;    0,000
831,240;    1,533;    1,533;    0,000
831,381;    0,000;    0,000;    0,000
831,522;    4,733;    4,733;    0,000
831,663;   -1,333;   -1,333;    0,000
831,804;  -16,000;  -16,000;    0,000
831,945;    7,333;    7,333;    0,000
832,086;  -11,667;  -11,667;    0,000
832,227;   -0,133;   -0,133;    0,000
832,367;    4,933;    4,933;    0,000
832,508;   13,867;   13,867;    0,000
832,649;  -26,667;  -26,667;    0,000
832,790;   15,600;   15,600;    0,000
832,931;  -13,400;  -13,400;    0,000
833,071;  -18,533;  -18,533;    0,000
833,212;    3,400;    3,400;    0,000
833,353;   -0,067;   -0,067;    0,000
833,494;    7,533;    7,533;    0,000
833,634;   -0,333;   -0,333;    0,000
833,775;  -17,867;  -17,867;    0,000
833,916;    0,133;    0,133;    0,000
834,056;   11,667;   11,667;    0,000
834,197;    4,000;    4,000;    0,000
834,338;   10,733;   10,733;    0,000
834,478;    2,000;    2,000;    0,000
834,619;   -4,467;   -4,467;    0,000
834,760;    0,933;    0,933;    0,000
834,900;   12,067;   12,067;    0,000
835,041;  -16,267;  -16,267;    0,000
835,182;   -1,200;   -1,200;    0,000
835,322;  -17,667;  -17,667;    0,000
835,463;    2,467;    2,467;    0,000
835,603;   -3,467;   -3,467;    0,000
835,744;   21,933;   21,933;    0,000
835,884;    6,333;    6,333;    0,000
836,025;    6,667;    6,667;    0,000
836,166;  -10,733;  -10,733;    0,000
836,306;   -5,467;   -5,467;    0,000
836,447;   -9,800;   -9,800;    0,000
836,587;  -13,200;  -13,200;    0,000
836,728;   -7,267;   -7,267;    0,000
836,868;   -7,733;   -7,733;    0,000
837,009;   20,133;   20,133;    0,000
837,149;  -12,467;  -12,467;    0,000
837,289;    0,200;    0,200;    0,000
837,430;   12,800;   12,800;    0,000
837,570;   10,133;   10,133;    0,000
837,711;    9,200;    9,200;    0,000
837,851;    3,067;    3,067;    0,000
837,992;   14,133;   14,133;    0,000
838,132;   -9,733;   -9,733;    0,000
838,272;  -10,600;  -10,600;    0,000
